"id";"golfer_id";"score";"course_name";"created_at"
464;13;37;"Robert A. Black";"2010-06-29 00:00:00"
465;11;44;"Robert A. Black";"2010-06-29 00:00:00"
466;2;39;"Robert A. Black";"2010-06-29 00:00:00"
467;4;40;"Robert A. Black";"2010-06-29 00:00:00"
468;6;38;"Robert A. Black";"2010-06-29 00:00:00"
469;7;37;"Robert A. Black";"2010-06-29 00:00:00"
470;8;44;"Robert A. Black";"2010-06-29 00:00:00"
471;9;38;"Robert A. Black";"2010-06-29 00:00:00"
472;1;42;"Robert A. Black";"2010-07-06 00:00:00"
473;16;40;"Robert A. Black";"2010-07-02 00:00:00"
474;16;42;"Robert A. Black";"2010-07-06 00:00:00"
475;13;43;"Robert A. Black";"2010-07-06 00:00:00"
476;2;38;"Robert A. Black";"2010-07-06 00:00:00"
477;4;35;"Robert A. Black";"2010-07-06 00:00:00"
478;6;38;"Robert A. Black";"2010-07-06 00:00:00"
479;7;40;"Robert A. Black";"2010-07-06 00:00:00"
480;8;41;"Robert A. Black";"2010-07-06 00:00:00"
481;9;37;"Robert A. Black";"2010-07-06 00:00:00"
482;1;40;"Robert A. Black";"2010-07-13 00:00:00"
483;16;40;"Robert A. Black";"2010-07-13 00:00:00"
484;13;41;"Robert A. Black";"2010-07-13 00:00:00"
485;11;40;"Robert A. Black";"2010-07-13 00:00:00"
486;3;43;"Robert A. Black";"2010-07-13 00:00:00"
487;6;40;"Robert A. Black";"2010-07-13 00:00:00"
488;7;40;"Robert A. Black";"2010-07-13 00:00:00"
489;8;42;"Robert A. Black";"2010-07-13 00:00:00"
490;9;43;"Robert A. Black";"2010-07-13 00:00:00"
491;10;44;"Robert A. Black";"2010-07-13 00:00:00"
492;1;39;"Robert A. Black";"2010-07-20 00:00:00"
493;13;39;"Robert A. Black";"2010-07-20 00:00:00"
494;11;42;"Robert A. Black";"2010-07-20 00:00:00"
495;2;41;"Robert A. Black";"2010-07-20 00:00:00"
496;3;43;"Robert A. Black";"2010-07-20 00:00:00"
497;4;36;"Robert A. Black";"2010-07-20 00:00:00"
498;12;41;"Robert A. Black";"2010-07-20 00:00:00"
499;7;37;"Robert A. Black";"2010-07-20 00:00:00"
500;8;41;"Robert A. Black";"2010-07-20 00:00:00"
501;9;37;"Robert A. Black";"2010-07-20 00:00:00"
502;10;39;"Robert A. Black";"2010-07-20 00:00:00"
503;1;37;"Robert A. Black";"2010-07-27 00:00:00"
504;16;36;"Robert A. Black";"2010-07-27 00:00:00"
505;13;43;"Robert A. Black";"2010-07-27 00:00:00"
506;11;40;"Robert A. Black";"2010-07-27 00:00:00"
507;2;41;"Robert A. Black";"2010-07-27 00:00:00"
508;3;44;"Robert A. Black";"2010-07-27 00:00:00"
509;4;37;"Robert A. Black";"2010-07-27 00:00:00"
510;12;37;"Robert A. Black";"2010-07-27 00:00:00"
511;6;37;"Robert A. Black";"2010-07-27 00:00:00"
512;7;40;"Robert A. Black";"2010-07-27 00:00:00"
513;8;43;"Robert A. Black";"2010-07-27 00:00:00"
514;10;46;"Robert A. Black";"2010-07-27 00:00:00"
515;11;45;"Robert A. Black";"2010-08-03 00:00:00"
516;2;42;"Robert A. Black";"2010-08-03 00:00:00"
517;4;39;"Robert A. Black";"2010-08-03 00:00:00"
518;6;35;"Robert A. Black";"2010-08-03 00:00:00"
519;14;39;"Robert A. Black";"2010-08-03 00:00:00"
520;7;41;"Robert A. Black";"2010-08-03 00:00:00"
521;9;32;"Robert A. Black";"2010-08-03 00:00:00"
522;10;42;"Robert A. Black";"2010-08-04 00:00:00"
523;1;38;"Robert A. Black";"2010-08-11 00:00:00"
524;13;41;"Robert A. Black";"2010-08-11 00:00:00"
525;11;42;"Robert A. Black";"2010-08-11 00:00:00"
526;2;38;"Robert A. Black";"2010-08-11 00:00:00"
527;6;39;"Robert A. Black";"2010-08-11 00:00:00"
528;14;38;"Robert A. Black";"2010-08-11 00:00:00"
529;7;37;"Robert A. Black";"2010-08-11 00:00:00"
530;8;45;"Robert A. Black";"2010-08-11 00:00:00"
531;10;43;"Robert A. Black";"2010-08-11 00:00:00"
532;1;38;"Robert A. Black";"2010-08-17 00:00:00"
533;16;35;"Robert A. Black";"2010-08-17 00:00:00"
534;13;41;"Robert A. Black";"2010-08-17 00:00:00"
535;2;41;"Robert A. Black";"2010-08-17 00:00:00"
536;3;44;"Robert A. Black";"2010-08-17 00:00:00"
537;4;36;"Robert A. Black";"2010-08-17 00:00:00"
538;6;38;"Robert A. Black";"2010-08-17 00:00:00"
539;7;41;"Robert A. Black";"2010-08-17 00:00:00"
540;8;43;"Robert A. Black";"2010-08-17 00:00:00"
541;9;38;"Robert A. Black";"2010-08-17 00:00:00"
542;10;45;"Robert A. Black";"2010-08-17 00:00:00"
543;1;37;"Robert A. Black";"2010-08-24 00:00:00"
544;16;36;"Robert A. Black";"2010-08-24 00:00:00"
545;13;46;"Robert A. Black";"2010-08-24 00:00:00"
546;2;42;"Robert A. Black";"2010-08-24 00:00:00"
547;3;43;"Robert A. Black";"2010-08-24 00:00:00"
548;4;37;"Robert A. Black";"2010-08-24 00:00:00"
549;6;41;"Robert A. Black";"2010-08-24 00:00:00"
550;7;40;"Robert A. Black";"2010-08-24 00:00:00"
551;8;41;"Robert A. Black";"2010-08-24 00:00:00"
552;9;37;"Robert A. Black";"2010-08-24 00:00:00"
553;10;45;"Robert A. Black";"2010-08-24 00:00:00"
554;1;41;"Robert A. Black";"2010-08-31 00:00:00"
555;13;42;"Robert A. Black";"2010-08-31 00:00:00"
556;2;38;"Robert A. Black";"2010-08-31 00:00:00"
557;3;43;"Robert A. Black";"2010-08-31 00:00:00"
558;4;41;"Robert A. Black";"2010-08-31 00:00:00"
559;5;38;"Robert A. Black";"2010-08-31 00:00:00"
560;6;38;"Robert A. Black";"2010-08-31 00:00:00"
561;7;40;"Robert A. Black";"2010-08-31 00:00:00"
562;8;35;"Robert A. Black";"2010-08-31 00:00:00"
563;9;36;"Robert A. Black";"2010-08-31 00:00:00"
564;10;42;"Robert A. Black";"2010-08-31 00:00:00"
565;1;40;"Robert A. Black";"2010-09-07 00:00:00"
566;13;44;"Robert A. Black";"2010-09-07 00:00:00"
567;2;42;"Robert A. Black";"2010-09-07 00:00:00"
568;3;45;"Robert A. Black";"2010-09-07 00:00:00"
569;4;42;"Robert A. Black";"2010-09-07 00:00:00"
570;6;40;"Robert A. Black";"2010-09-07 00:00:00"
571;7;40;"Robert A. Black";"2010-09-07 00:00:00"
572;8;41;"Robert A. Black";"2010-09-07 00:00:00"
573;10;43;"Robert A. Black";"2010-09-07 00:00:00"
574;17;41;"Robert A. Black";"2010-09-07 00:00:00"
575;18;32;"Robert A. Black";"2010-09-14 00:00:00"
576;13;44;"Robert A. Black";"2010-09-22 00:00:00"
577;3;45;"Robert A. Black";"2010-09-22 00:00:00"
578;5;39;"Robert A. Black";"2010-09-22 00:00:00"
579;6;35;"Robert A. Black";"2010-09-22 00:00:00"
580;7;38;"Robert A. Black";"2010-09-22 00:00:00"
581;17;40;"Robert A. Black";"2010-09-22 00:00:00"
582;8;40;"Robert A. Black";"2010-09-22 00:00:00"
583;9;37;"Robert A. Black";"2010-09-22 00:00:00"
584;10;42;"Robert A. Black";"2010-09-22 00:00:00"
585;13;44;"Robert A. Black";"2010-09-28 00:00:00"
586;2;39;"Robert A. Black";"2010-09-28 00:00:00"
587;3;44;"Robert A. Black";"2010-09-28 00:00:00"
588;4;35;"Robert A. Black";"2010-09-28 00:00:00"
589;12;42;"Robert A. Black";"2010-09-28 00:00:00"
590;6;37;"Robert A. Black";"2010-09-28 00:00:00"
591;7;40;"Robert A. Black";"2010-09-28 00:00:00"
592;8;38;"Robert A. Black";"2010-09-28 00:00:00"
593;9;38;"Robert A. Black";"2010-09-28 00:00:00"
594;19;42;"Robert A. Black";"2010-09-21 00:00:00"
595;19;40;"Robert A. Black";"2010-09-28 00:00:00"
596;19;37;"Robert A. Black";"2010-10-05 00:00:00"
597;7;41;"Robert A. Black";"2011-04-26 00:00:00"
598;2;36;"Robert A. Black";"2011-04-26 00:00:00"
599;4;39;"Robert A. Black";"2011-04-26 00:00:00"
600;16;39;"Robert A. Black";"2011-04-26 00:00:00"
601;13;44;"Robert A. Black";"2011-04-26 00:00:00"
602;19;44;"Robert A. Black";"2011-04-26 00:00:00"
603;3;47;"Robert A. Black";"2011-04-26 00:00:00"
604;10;47;"Robert A. Black";"2011-04-26 00:00:00"
605;6;40;"Robert A. Black";"2011-04-26 00:00:00"
606;8;41;"Robert A. Black";"2011-04-26 00:00:00"
607;13;46;"Robert A. Black";"2011-05-03 00:00:00"
608;2;39;"Robert A. Black";"2011-05-03 00:00:00"
609;3;46;"Robert A. Black";"2011-05-03 00:00:00"
610;4;44;"Robert A. Black";"2011-05-03 00:00:00"
611;7;38;"Robert A. Black";"2011-05-03 00:00:00"
612;19;41;"Robert A. Black";"2011-05-03 00:00:00"
613;8;39;"Robert A. Black";"2011-05-03 00:00:00"
614;10;49;"Robert A. Black";"2011-05-03 00:00:00"
615;1;33;"Robert A. Black";"2011-05-10 00:00:00"
616;13;47;"Robert A. Black";"2011-05-10 00:00:00"
617;11;43;"Robert A. Black";"2011-05-10 00:00:00"
618;2;40;"Robert A. Black";"2011-05-10 00:00:00"
619;3;39;"Robert A. Black";"2011-05-10 00:00:00"
620;4;36;"Robert A. Black";"2011-05-10 00:00:00"
621;6;34;"Robert A. Black";"2011-05-10 00:00:00"
622;7;38;"Robert A. Black";"2011-05-10 00:00:00"
623;19;47;"Robert A. Black";"2011-05-10 00:00:00"
624;8;37;"Robert A. Black";"2011-05-10 00:00:00"
625;9;42;"Robert A. Black";"2011-05-10 00:00:00"
626;10;49;"Robert A. Black";"2011-05-10 00:00:00"
627;1;37;"Robert A. Black";"2011-05-17 00:00:00"
628;15;40;"Robert A. Black";"2011-05-17 00:00:00"
629;13;42;"Robert A. Black";"2011-05-17 00:00:00"
630;2;42;"Robert A. Black";"2011-05-17 00:00:00"
631;3;44;"Robert A. Black";"2011-05-17 00:00:00"
632;3;38;"Robert A. Black";"2011-05-17 00:00:00"
633;4;38;"Robert A. Black";"2011-05-17 00:00:00"
634;5;45;"Robert A. Black";"2011-05-17 00:00:00"
635;6;42;"Robert A. Black";"2011-05-17 00:00:00"
636;7;37;"Robert A. Black";"2011-05-17 00:00:00"
637;19;46;"Robert A. Black";"2011-05-17 00:00:00"
638;8;38;"Robert A. Black";"2011-05-17 00:00:00"
639;10;50;"Robert A. Black";"2011-05-17 00:00:00"
640;20;46;"Robert A. Black";"2011-05-17 00:00:00"
641;20;45;"Robert A. Black";"2011-05-24 00:00:00"
642;1;38;"Robert A. Black";"2011-05-24 00:00:00"
643;13;45;"Robert A. Black";"2011-05-24 00:00:00"
644;2;43;"Robert A. Black";"2011-05-24 00:00:00"
645;3;46;"Robert A. Black";"2011-05-24 00:00:00"
646;4;36;"Robert A. Black";"2011-05-24 00:00:00"
647;5;41;"Robert A. Black";"2011-05-24 00:00:00"
648;21;36;"Robert A. Black";"2011-05-24 00:00:00"
649;7;42;"Robert A. Black";"2011-05-24 00:00:00"
650;17;42;"Robert A. Black";"2011-05-24 00:00:00"
651;19;39;"Robert A. Black";"2011-05-24 00:00:00"
652;8;39;"Robert A. Black";"2011-05-24 00:00:00"
653;20;47;"Robert A. Black";"2011-05-31 00:00:00"
654;15;39;"Robert A. Black";"2011-05-31 00:00:00"
655;13;41;"Robert A. Black";"2011-05-31 00:00:00"
656;2;38;"Robert A. Black";"2011-05-31 00:00:00"
657;3;47;"Robert A. Black";"2011-05-31 00:00:00"
658;7;40;"Robert A. Black";"2011-05-31 00:00:00"
659;19;44;"Robert A. Black";"2011-05-31 00:00:00"
660;8;43;"Robert A. Black";"2011-05-31 00:00:00"
661;20;46;"Robert A. Black";"2011-06-07 00:00:00"
662;1;37;"Robert A. Black";"2011-06-07 00:00:00"
663;16;38;"Robert A. Black";"2011-06-07 00:00:00"
664;11;43;"Robert A. Black";"2011-06-07 00:00:00"
665;2;40;"Robert A. Black";"2011-06-07 00:00:00"
666;3;46;"Robert A. Black";"2011-06-07 00:00:00"
667;4;37;"Robert A. Black";"2011-06-07 00:00:00"
668;6;37;"Robert A. Black";"2011-06-07 00:00:00"
669;18;42;"Robert A. Black";"2011-06-07 00:00:00"
670;7;39;"Robert A. Black";"2011-06-07 00:00:00"
671;17;39;"Robert A. Black";"2011-06-07 00:00:00"
672;19;40;"Robert A. Black";"2011-06-07 00:00:00"
673;8;40;"Robert A. Black";"2011-06-07 00:00:00"
674;9;38;"Robert A. Black";"2011-06-07 00:00:00"
675;22;44;"Robert A. Black";"2011-06-07 00:00:00"
676;15;35;"Robert A. Black";"2011-06-02 00:00:00"
677;22;45;"Robert A. Black";"2011-06-13 00:00:00"
678;1;39;"Robert A. Black";"2011-06-15 00:00:00"
679;13;44;"Robert A. Black";"2011-06-14 00:00:00"
680;2;39;"Robert A. Black";"2011-06-14 00:00:00"
681;3;43;"Robert A. Black";"2011-06-14 00:00:00"
682;4;38;"Robert A. Black";"2011-06-14 00:00:00"
683;18;39;"Robert A. Black";"2011-06-14 00:00:00"
684;7;37;"Robert A. Black";"2011-06-14 00:00:00"
685;19;38;"Robert A. Black";"2011-06-14 00:00:00"
686;8;44;"Robert A. Black";"2011-06-14 00:00:00"
687;22;47;"Robert A. Black";"2011-06-14 00:00:00"
688;9;42;"Robert A. Black";"2011-06-14 00:00:00"
689;23;43;"Robert A. Black";"2011-06-21 00:00:00"
690;23;42;"Robert A. Black";"2011-06-18 00:00:00"
691;1;34;"Robert A. Black";"2011-06-21 00:00:00"
692;13;47;"Robert A. Black";"2011-06-21 00:00:00"
693;2;39;"Robert A. Black";"2011-06-21 00:00:00"
694;3;46;"Robert A. Black";"2011-06-21 00:00:00"
695;4;37;"Robert A. Black";"2011-06-21 00:00:00"
696;6;46;"Robert A. Black";"2011-06-21 00:00:00"
697;18;33;"Robert A. Black";"2011-06-21 00:00:00"
698;7;42;"Robert A. Black";"2011-06-21 00:00:00"
699;19;40;"Robert A. Black";"2011-06-21 00:00:00"
700;8;39;"Robert A. Black";"2011-06-21 00:00:00"
701;9;39;"Robert A. Black";"2011-06-21 00:00:00"
702;10;48;"Robert A. Black";"2011-06-21 00:00:00"
703;1;38;"Robert A. Black";"2011-06-28 00:00:00"
704;16;41;"Robert A. Black";"2011-06-28 00:00:00"
705;13;43;"Robert A. Black";"2011-06-28 00:00:00"
706;2;41;"Robert A. Black";"2011-06-28 00:00:00"
707;3;46;"Robert A. Black";"2011-06-29 00:00:00"
708;4;38;"Robert A. Black";"2011-06-29 00:00:00"
709;12;42;"Robert A. Black";"2011-06-29 00:00:00"
710;6;42;"Robert A. Black";"2011-06-28 00:00:00"
711;18;40;"Robert A. Black";"2011-06-28 00:00:00"
712;7;41;"Robert A. Black";"2011-06-28 00:00:00"
713;19;39;"Robert A. Black";"2011-06-28 00:00:00"
714;8;45;"Robert A. Black";"2011-06-28 00:00:00"
715;22;45;"Robert A. Black";"2011-06-28 00:00:00"
716;9;39;"Robert A. Black";"2011-06-28 00:00:00"
717;10;45;"Robert A. Black";"2011-06-28 00:00:00"
718;24;40;"Robert A. Black";"2011-06-28 00:00:00"
719;23;42;"Robert A. Black";"2011-06-28 00:00:00"
720;20;46;"Robert A. Black";"2011-07-05 00:00:00"
721;1;34;"Robert A. Black";"2011-07-05 00:00:00"
722;16;39;"Robert A. Black";"2011-07-05 00:00:00"
723;13;36;"Robert A. Black";"2011-07-05 00:00:00"
724;2;42;"Robert A. Black";"2011-07-05 00:00:00"
725;4;34;"Robert A. Black";"2011-07-05 00:00:00"
726;17;39;"Robert A. Black";"2011-07-05 00:00:00"
727;19;41;"Robert A. Black";"2011-07-05 00:00:00"
728;8;44;"Robert A. Black";"2011-07-05 00:00:00"
729;22;45;"Robert A. Black";"2011-07-05 00:00:00"
730;9;35;"Robert A. Black";"2011-07-05 00:00:00"
731;1;34;"Robert A. Black";"2011-07-12 00:00:00"
732;24;44;"Robert A. Black";"2011-07-12 00:00:00"
733;16;36;"Robert A. Black";"2011-07-12 00:00:00"
734;13;45;"Robert A. Black";"2011-07-12 00:00:00"
735;2;40;"Robert A. Black";"2011-07-12 00:00:00"
736;3;41;"Robert A. Black";"2011-07-12 00:00:00"
737;4;39;"Robert A. Black";"2011-07-12 00:00:00"
738;6;34;"Robert A. Black";"2011-07-12 00:00:00"
739;7;38;"Robert A. Black";"2011-07-12 00:00:00"
740;17;34;"Robert A. Black";"2011-07-12 00:00:00"
741;19;33;"Robert A. Black";"2011-07-12 00:00:00"
742;8;33;"Robert A. Black";"2011-07-12 00:00:00"
743;22;39;"Robert A. Black";"2011-07-12 00:00:00"
744;9;40;"Robert A. Black";"2011-07-12 00:00:00"
745;10;45;"Robert A. Black";"2011-07-12 00:00:00"
746;20;45;"Robert A. Black";"2011-07-19 00:00:00"
747;1;36;"Robert A. Black";"2011-07-19 00:00:00"
748;16;35;"Robert A. Black";"2011-07-19 00:00:00"
749;13;47;"Robert A. Black";"2011-07-19 00:00:00"
750;2;40;"Robert A. Black";"2011-07-19 00:00:00"
751;3;43;"Robert A. Black";"2011-07-19 00:00:00"
752;4;42;"Robert A. Black";"2011-07-19 00:00:00"
753;23;43;"Robert A. Black";"2011-07-19 00:00:00"
754;18;34;"Robert A. Black";"2011-07-19 00:00:00"
755;7;34;"Robert A. Black";"2011-07-19 00:00:00"
756;8;40;"Robert A. Black";"2011-07-19 00:00:00"
757;22;48;"Robert A. Black";"2011-07-19 00:00:00"
758;10;44;"Robert A. Black";"2011-07-19 00:00:00"
759;17;39;"Robert A. Black";"2011-07-19 00:00:00"
760;25;38;"Robert A. Black";"2011-07-19 00:00:00"
761;25;37;"Robert A. Black";"2011-07-12 00:00:00"
762;25;42;"Robert A. Black";"2011-07-05 00:00:00"
763;25;44;"Robert A. Black";"2011-06-07 00:00:00"
764;25;43;"Robert A. Black";"2011-06-14 00:00:00"
765;25;44;"Robert A. Black";"2011-05-17 00:00:00"
766;1;34;"Robert A. Black";"2011-07-26 00:00:00"
767;25;41;"Robert A. Black";"2011-07-26 00:00:00"
768;16;35;"Robert A. Black";"2011-07-26 00:00:00"
769;13;40;"Robert A. Black";"2011-07-27 00:00:00"
770;2;38;"Robert A. Black";"2011-07-27 00:00:00"
771;3;43;"Robert A. Black";"2011-07-26 00:00:00"
772;4;36;"Robert A. Black";"2011-07-26 00:00:00"
773;23;42;"Robert A. Black";"2011-07-26 00:00:00"
774;5;39;"Robert A. Black";"2011-07-26 00:00:00"
775;18;36;"Robert A. Black";"2011-07-26 00:00:00"
776;7;38;"Robert A. Black";"2011-07-26 00:00:00"
777;22;45;"Robert A. Black";"2011-07-26 00:00:00"
778;10;47;"Robert A. Black";"2011-07-26 00:00:00"
779;15;37;"Robert A. Black";"2011-08-02 00:00:00"
780;13;41;"Robert A. Black";"2011-08-02 00:00:00"
781;2;40;"Robert A. Black";"2011-08-02 00:00:00"
782;4;38;"Robert A. Black";"2011-08-02 00:00:00"
783;23;40;"Robert A. Black";"2011-08-02 00:00:00"
784;18;37;"Robert A. Black";"2011-08-02 00:00:00"
785;7;38;"Robert A. Black";"2011-08-02 00:00:00"
786;19;41;"Robert A. Black";"2011-08-02 00:00:00"
787;8;36;"Robert A. Black";"2011-08-02 00:00:00"
788;22;37;"Robert A. Black";"2011-08-02 00:00:00"
789;1;33;"Robert A. Black";"2011-08-09 00:00:00"
790;24;40;"Robert A. Black";"2011-08-09 00:00:00"
791;15;39;"Robert A. Black";"2011-08-09 00:00:00"
792;16;37;"Robert A. Black";"2011-08-09 00:00:00"
793;13;43;"Robert A. Black";"2011-08-09 00:00:00"
794;2;43;"Robert A. Black";"2011-08-09 00:00:00"
795;4;43;"Robert A. Black";"2011-08-09 00:00:00"
796;23;39;"Robert A. Black";"2011-08-09 00:00:00"
797;7;39;"Robert A. Black";"2011-08-09 00:00:00"
798;19;38;"Robert A. Black";"2011-08-09 00:00:00"
799;8;37;"Robert A. Black";"2011-08-09 00:00:00"
800;22;47;"Robert A. Black";"2011-08-09 00:00:00"
801;9;40;"Robert A. Black";"2011-08-09 00:00:00"
802;10;42;"Robert A. Black";"2011-08-09 00:00:00"
803;17;38;"Robert A. Black";"2011-08-09 00:00:00"
804;1;37;"Robert A. Black";"2011-08-16 00:00:00"
805;15;37;"Robert A. Black";"2011-08-16 00:00:00"
806;16;37;"Robert A. Black";"2011-08-16 00:00:00"
807;13;45;"Robert A. Black";"2011-08-16 00:00:00"
808;2;38;"Robert A. Black";"2011-08-16 00:00:00"
809;4;36;"Robert A. Black";"2011-08-16 00:00:00"
810;23;39;"Robert A. Black";"2011-08-16 00:00:00"
811;6;41;"Robert A. Black";"2011-08-16 00:00:00"
812;7;41;"Robert A. Black";"2011-08-16 00:00:00"
813;19;39;"Robert A. Black";"2011-08-16 00:00:00"
814;8;41;"Robert A. Black";"2011-08-16 00:00:00"
815;22;40;"Robert A. Black";"2011-08-16 00:00:00"
816;10;39;"Robert A. Black";"2011-08-16 00:00:00"
817;17;35;"Robert A. Black";"2011-08-16 00:00:00"
818;1;36;"Robert A. Black";"2011-08-23 00:00:00"
819;13;46;"Robert A. Black";"2011-08-23 00:00:00"
820;2;45;"Robert A. Black";"2011-08-23 00:00:00"
821;7;39;"Robert A. Black";"2011-08-23 00:00:00"
822;19;39;"Robert A. Black";"2011-08-23 00:00:00"
823;8;38;"Robert A. Black";"2011-08-23 00:00:00"
824;22;41;"Robert A. Black";"2011-08-23 00:00:00"
825;9;40;"Robert A. Black";"2011-08-23 00:00:00"
826;10;38;"Robert A. Black";"2011-08-23 00:00:00"
827;26;34;"Robert A. Black";"2011-08-30 00:00:00"
828;1;34;"Robert A. Black";"2011-08-30 00:00:00"
829;25;37;"Robert A. Black";"2011-08-30 00:00:00"
830;13;42;"Robert A. Black";"2011-08-30 00:00:00"
831;2;42;"Robert A. Black";"2011-08-30 00:00:00"
832;3;40;"Robert A. Black";"2011-08-30 00:00:00"
833;4;35;"Robert A. Black";"2011-08-30 00:00:00"
834;23;41;"Robert A. Black";"2011-08-30 00:00:00"
835;6;39;"Robert A. Black";"2011-08-30 00:00:00"
836;18;38;"Robert A. Black";"2011-08-30 00:00:00"
837;7;39;"Robert A. Black";"2011-08-30 00:00:00"
838;19;36;"Robert A. Black";"2011-08-30 00:00:00"
839;8;39;"Robert A. Black";"2011-08-30 00:00:00"
840;22;44;"Robert A. Black";"2011-08-30 00:00:00"
841;10;41;"Robert A. Black";"2011-08-30 00:00:00"
842;20;49;"Robert A. Black";"2011-09-06 00:00:00"
843;1;35;"Robert A. Black";"2011-09-06 00:00:00"
844;25;37;"Robert A. Black";"2011-09-06 00:00:00"
845;13;45;"Robert A. Black";"2011-09-06 00:00:00"
846;2;42;"Robert A. Black";"2011-09-06 00:00:00"
847;3;45;"Robert A. Black";"2011-09-06 00:00:00"
848;26;32;"Robert A. Black";"2011-09-06 00:00:00"
849;6;33;"Robert A. Black";"2011-09-06 00:00:00"
850;7;46;"Robert A. Black";"2011-09-06 00:00:00"
851;19;43;"Robert A. Black";"2011-09-06 00:00:00"
852;8;37;"Robert A. Black";"2011-09-06 00:00:00"
853;22;47;"Robert A. Black";"2011-09-06 00:00:00"
854;10;41;"Robert A. Black";"2011-09-06 00:00:00"
855;26;33;"Robert A. Black";"2011-06-05 00:00:00"
856;26;33;"Robert A. Black";"2011-06-05 00:00:00"
857;26;34;"Robert A. Black";"2010-10-12 00:00:00"
858;1;31;"Robert A. Black";"2011-09-13 00:00:00"
859;25;44;"Robert A. Black";"2011-09-13 00:00:00"
860;13;41;"Robert A. Black";"2011-09-13 00:00:00"
861;2;41;"Robert A. Black";"2011-09-13 00:00:00"
862;3;45;"Robert A. Black";"2011-09-13 00:00:00"
863;4;35;"Robert A. Black";"2011-09-13 00:00:00"
864;23;44;"Robert A. Black";"2011-09-13 00:00:00"
865;18;38;"Robert A. Black";"2011-09-13 00:00:00"
866;7;38;"Robert A. Black";"2011-09-13 00:00:00"
867;19;38;"Robert A. Black";"2011-09-13 00:00:00"
868;22;39;"Robert A. Black";"2011-09-13 00:00:00"
869;10;48;"Robert A. Black";"2011-09-13 00:00:00"
870;20;47;"Robert A. Black";"2012-03-13 00:00:00"
871;1;42;"Robert A. Black";"2012-03-13 00:00:00"
872;2;42;"Robert A. Black";"2012-03-13 00:00:00"
873;4;37;"Robert A. Black";"2012-03-13 00:00:00"
874;26;35;"Robert A. Black";"2012-03-13 00:00:00"
875;7;41;"Robert A. Black";"2012-03-13 00:00:00"
876;19;41;"Robert A. Black";"2012-03-13 00:00:00"
877;22;44;"Robert A. Black";"2012-03-13 00:00:00"
878;10;45;"Robert A. Black";"2012-03-13 00:00:00"
879;27;40;"Robert A. Black";"2012-03-20 00:00:00"
880;28;47;"Robert A. Black";"2012-03-20 00:00:00"
881;4;39;"Robert A. Black";"2012-03-20 00:00:00"
882;8;44;"Robert A. Black";"2012-03-20 00:00:00"
883;7;42;"Robert A. Black";"2012-03-20 00:00:00"
884;2;44;"Robert A. Black";"2012-03-21 00:00:00"
885;22;43;"Robert A. Black";"2012-03-21 00:00:00"
886;11;42;"Robert A. Black";"2012-03-21 00:00:00"
887;3;42;"Robert A. Black";"2012-03-21 00:00:00"
888;1;39;"Robert A. Black";"2012-03-21 00:00:00"
889;27;46;"Robert A. Black";"2012-03-27 00:00:00"
890;27;46;"Robert A. Black";"2012-03-21 00:00:00"
891;20;49;"Robert A. Black";"2012-03-27 00:00:00"
892;1;33;"Robert A. Black";"2012-03-27 00:00:00"
893;25;38;"Robert A. Black";"2012-03-27 00:00:00"
894;15;38;"Robert A. Black";"2012-03-27 00:00:00"
895;2;42;"Robert A. Black";"2012-03-27 00:00:00"
896;3;44;"Robert A. Black";"2012-03-27 00:00:00"
897;4;39;"Robert A. Black";"2012-03-27 00:00:00"
898;6;41;"Robert A. Black";"2012-03-27 00:00:00"
899;18;41;"Robert A. Black";"2012-03-27 00:00:00"
900;7;42;"Robert A. Black";"2012-03-27 00:00:00"
901;28;43;"Robert A. Black";"2012-03-21 00:00:00"
902;28;44;"Robert A. Black";"2012-03-27 00:00:00"
903;19;41;"Robert A. Black";"2012-03-27 00:00:00"
904;8;42;"Robert A. Black";"2012-03-27 00:00:00"
905;22;45;"Robert A. Black";"2012-03-27 00:00:00"
906;10;48;"Robert A. Black";"2012-03-27 00:00:00"
907;17;42;"Robert A. Black";"2012-03-27 00:00:00"
908;27;45;"Robert A. Black";"2012-04-03 00:00:00"
909;24;44;"Robert A. Black";"2012-04-03 00:00:00"
910;25;41;"Robert A. Black";"2012-04-03 00:00:00"
911;15;38;"Robert A. Black";"2012-04-03 00:00:00"
912;2;41;"Robert A. Black";"2012-04-03 00:00:00"
913;4;43;"Robert A. Black";"2012-04-03 00:00:00"
